year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20151125,5.6,15.1,1.6,9,990
20151124,8.5,17.8,1.1,2.8,983
20151123,10.9,18.5,1.2,6.6,970
20151122,11.3,21.1,2.4,4.6,946
20151121,9.6,19.1,0.2,0.1,943
20151120,11,20.5,2.9,0.1,941
20151119,10.2,16.8,2.2,0.9,942
20151118,11.6,18.7,1.7,7.9,944
20151117,14.3,20.8,5.6,0.5,939
20151116,12.6,22.1,1.7,10.7,940
20151115,13.5,22.6,3.5,0,937
20151114,13.8,20.6,8.2,5,936
20151113,12.1,19.3,6,24.4,910
20151112,13.7,21.1,3.6,0.6,891
20151111,11.5,20.7,2.4,2,890
20151110,11.1,20.1,3.3,0.2,894
20151109,12.7,19.8,6.4,3.2,882
20151108,13.7,22,6.3,13.8,901
20151107,13.2,21.4,5.1,28,892
20151106,13.5,24,0.1,2.6,902
20151105,12.9,23.8,1.6,0,939
20151104,10.9,23.8,3.8,0,922
20151103,10.8,21.8,2.1,0,897
20151102,10.1,20.3,0.5,0.2,905
20151101,6.7,15.7,7.2,0.1,915
20151031,6.3,17.6,7.3,0,919
20151030,8,18.9,3.5,0,919
20151029,10.5,20.7,2.6,0.4,852
20151028,11.4,20.6,1.7,0,853
20151027,13.4,23.2,3.1,16.3,848
20151026,14.4,23.2,0.9,0.4,825
20151025,14.7,24.1,1.6,0,817
20151024,16.2,25.2,6.5,1.2,815
20151023,16.3,25,7.7,0,809
20151022,16.3,26.2,6.8,0.3,797
20151021,16.9,26.7,6.8,0.2,787
20151020,16.8,27.8,4.9,0,792
20151019,16.4,27.3,4.8,0.1,794
20151018,16.2,28.4,1.6,0,794
20151017,16.1,27.2,0.3,0,799
20151016,15.8,26.9,1.7,0,808
20151015,15.7,26.6,0.9,0,805
20151014,15.5,26.1,2.2,0,806
20151013,14.4,24.7,0.5,0,818
20151012,13.4,21.3,2.9,0.5,829
20151011,12.7,20.7,3.1,2.2,863
20151010,13.7,25.8,0.9,4.8,864
20151009,16,25.1,2.2,0.4,870
20151008,17.5,26.4,4.8,0.1,872
20151007,17.2,27.4,3.3,0,879
20151006,16.8,27.6,2.2,0,892
20151005,16.7,26.7,1.1,0,896
20151004,16.5,26.5,2.8,0,898
20151003,18.2,26.8,6.9,0,893
20151002,15.9,24.1,3.4,0,889
20151001,18.1,27.5,9.4,37.4,888
20150930,19.3,27,8.9,1.7,886
20150929,20.7,30.6,8.3,0,884
20150928,20.5,31.7,4.6,0,888
20150927,19.7,29.8,5.9,0,891
20150926,20.1,30,8.4,0,892
20150925,20.6,29.8,7,0,892
20150924,20.7,30.6,8.9,1.2,900
20150923,19,26.2,7.8,8.4,908
20150922,20.6,31.3,6.7,0,910
20150921,20.6,31.4,7.2,0,913
20150920,20.1,29.1,6.4,0,916
20150919,20.1,29.2,6,0,927
20150918,20.1,29.2,7.9,0,932
20150917,19.3,28.8,10.7,4.4,950
20150916,18.9,26.7,5.7,1.6,960
20150915,19.3,28.8,5.1,0,964
20150914,19.1,28.5,4.7,0,962
20150913,18.6,28,7,0,982
20150912,18.8,24.3,9.6,3.8,1009
20150911,21,30.3,9.4,1.5,1019
20150910,20.6,30.2,7.5,0,1033
20150909,20.3,30.1,6.9,0,1037
20150908,20,29.1,6.2,0,1048
20150907,20.7,29.1,8.7,0.1,1061
20150906,20.9,28.2,13.2,6.6,1077
20150905,21.7,28.2,14.7,9.4,1081
20150904,23.3,31.4,11.6,0,1082
20150903,22.9,30.4,14.1,1.8,1083
20150902,22.8,29.7,14.1,9.6,1088
20150901,23.6,31.5,15.3,5,1083
20150831,23.9,31.7,14.1,1.8,1100
20150830,23.2,31.8,12.2,0.4,1105
20150829,22.9,31.2,13.3,0,1111
20150828,23,31.8,12,2.5,1096
20150827,23.2,30.9,14.8,1.4,1043
20150826,22.2,30.7,13.1,0.4,1019
20150825,21.5,27.2,14.7,26.8,1016
20150824,24.7,32.9,15.6,3.1,1023
20150823,24.9,32.3,15.2,0.1,1024
20150822,24.3,31.8,14.4,0.3,963
20150821,23.6,31.6,15.5,26.6,855
20150820,24.1,31.4,17.5,5,859
20150819,25,31.7,12.9,0,849
20150818,25.2,33.9,13.8,0,840
20150817,25.1,34,15.2,1,827
20150816,24.8,32.8,16.2,6.9,826
20150815,25.9,34,15.9,0,831
20150814,25.1,33.1,15.9,1.1,837
20150813,24.8,33.2,14.1,6.9,840
20150812,23.8,33.4,15.6,5.1,875
20150811,25.1,33.6,16.4,6.7,875
20150810,26.4,36.1,17.6,0,875
20150809,26.8,37.2,18.2,0,890
20150808,27.1,37.9,17.4,6.8,916
20150807,28.5,38.7,17.6,2.2,916
20150806,28.4,38.3,18.3,0,921
20150805,28,37.7,18.6,0,910
20150804,28,38.2,18.3,0,919
20150803,28.1,37.2,19.7,0,924
20150802,27,36.1,18.8,5.1,923
20150801,27.6,37.5,19.5,1,923
20150731,28.3,37.9,19.9,0.2,923
20150730,28.7,37.3,20.7,0,924
20150729,27.3,36.7,19.4,7.1,943
20150728,27.4,35.6,18,0.6,942
20150727,26.6,35.5,18.2,1.8,945
20150726,27,35.8,18.1,3.8,945
20150725,26.5,33.8,20.5,8.8,961
20150724,25.6,32.5,19.9,17.4,987
20150723,25.9,34.1,19.8,13,985
20150722,25.7,33.7,19.3,2.8,990
20150721,24.6,33,17.7,4.1,983
20150720,24.3,32,14.9,2.7,970
20150719,24,32.7,16,1.5,946
20150718,23,30.3,13.8,0.1,943
20150717,21.6,31.6,11.6,0.3,941
20150716,22.9,31.4,12.3,0,942
20150715,25,34.5,13.5,1,944
20150714,25.4,33.9,16.8,0.1,939
20150713,23.9,33,16.9,3.6,940
20150712,24.2,29.4,18.5,44.8,937
20150711,25.9,36.4,14.8,9.2,936
20150710,25,34.5,12.5,0,910
20150709,22.8,32.3,14.6,19.1,891
20150708,21,31.6,12.6,23,890
20150707,20.1,32.1,9.8,13.3,894
20150706,22.2,32.7,10.7,0.2,882
20150705,21.8,31.3,8.5,0.4,901
20150704,21.2,30.5,10.3,0,892
20150703,22.3,31.8,11.2,0.5,902
20150702,22.4,31.4,11.3,0.2,939
20150701,22.6,31.6,13.6,0.9,922
20150630,21.4,30.4,13.9,11.5,1104
20150629,23.5,33,14.7,0.2,1100
20150628,22.1,32.9,10.2,0,1121
20150627,21.6,31.1,12.2,0.7,1203
20150626,20.9,31.5,13.6,32.4,1280
20150625,21.8,30.6,14.3,14.6,1289
20150624,22.5,32.5,12.3,3.4,1301
20150623,23.1,33.9,12.6,0.1,1312
20150622,22.3,31.9,9.1,0.2,1294
20150621,21.2,30.6,11,0.1,1356
20150620,19.4,26.8,7.7,12.2,1373
20150619,22.4,32.2,10.1,2.2,1396
20150618,22.5,31.5,12.8,0.8,1406
20150617,21.4,33.2,7.9,2.9,1444
20150616,22.6,34.5,11.9,1.1,1428
20150615,23,33,11.4,0,1424
20150614,21.8,32.4,12.6,5.1,1370
20150613,22.6,32.9,11.4,0.7,1337
20150612,23.2,33.7,11.3,0.7,1321
20150611,21.8,33,10.6,1.7,1224
20150610,23.7,35.6,10.6,0,1195
20150609,21.7,31.3,9.5,0,1149
20150608,20.2,28.9,9.7,1.3,1117
20150607,20.9,31.6,8.2,0,1115
20150606,19.1,30.2,6.4,0,1210
20150605,16.9,24.6,7.9,3.2,1191
20150604,21.6,32.1,2.7,0,1194
20150603,21.7,31.2,6.6,0,1211
20150602,21.7,32.6,9.5,0.4,1343
20150601,21.8,32.9,7.8,0,1353
20150531,20.4,31.3,4.1,0,1375
20150530,19.1,25.8,7.6,2.7,1529
20150529,22.5,33.1,8,0,1529
20150528,21.7,34.2,7.2,0,1790
20150527,21.4,33.8,7.2,0,1796
20150526,21.8,35.5,6.7,0,1837
20150525,20.2,32.6,2.9,0,1880
20150524,20.3,32.4,5,0,1947
20150523,20.2,30.6,6.8,0,2184
20150522,20.7,32,8.8,0,2245
20150521,18.7,29.8,1.5,0,2388
20150520,16.7,27.1,4.5,0,2472
20150519,17.9,29.3,7.7,0.7,2516
20150518,16.3,25.9,7.8,4,2567
20150517,18,29,3.4,0,2581
20150516,18,28.9,5.6,0,2589
20150515,19.1,28.6,9.6,1.3,2517
20150514,20.7,31.2,6.9,0,2517
20150513,19.6,30.1,6.6,0,2507
20150512,15.8,23.1,7.2,9,2480
20150511,16.8,25.6,4.8,23.8,2441
20150510,16.7,27.6,4.9,0,2164
20150509,17.7,27.3,6.5,0.2,2116
20150508,16.9,27.7,3.5,0,2081
20150507,16.3,27.8,2.8,0,2041
20150506,14.9,26.4,1.5,0,2027
20150505,14.2,26.2,0,0,2004
20150504,16.4,26.6,4.5,0,1983
20150503,17.6,23.3,9.5,12.9,1968
20150502,19.8,29.6,9,1.9,1923
20150501,19.2,30.7,7.8,0,1892
20150430,17.9,30,5.3,0.2,1838
20150429,15.8,23,8,23.2,1814
20150428,17.6,28,4.8,8.2,1805
20150427,18.7,30.6,5.2,0,1801
20150426,18.2,31.7,1.7,0,1795
20150425,15.7,27.3,0.7,0,1776
20150424,15.6,26.1,3,0,1763
20150423,14.4,26.6,0.1,0,1739
20150422,13.8,24.7,1.5,0,1717
20150421,12.8,24.1,1.6,0,1707
20150420,11.5,18.7,1,11,1776
20150419,14.2,23.9,6.7,14.2,1777
20150418,13.7,25.5,1.3,2.4,1771
20150417,11.4,22.4,1.3,0,1783
20150416,11.6,26.4,0.1,2.7,1789
20150415,12,22.9,0.9,1,1827
20150414,8.6,17.9,0.5,10.2,1851
20150413,10.4,19.4,1.7,7.5,1865
20150412,11.9,22.5,1.7,0.6,1883
20150411,11.4,23.1,3,0,1956
20150410,10.5,21.4,2.7,0,2417
20150409,9,18.2,2.8,0,2427
20150408,7.9,16.5,1.3,0.3,2507
20150407,7.5,15.5,2.4,0.9,2703
20150406,10.4,18.2,1.8,4.2,2793
20150405,10,17.3,0.4,3,2814
20150404,11.1,20.9,0.9,17.8,2869
20150403,12.9,24.1,1.9,9,2875
20150402,13.4,27.7,2.1,7.7,2787
20150401,11.7,23,0.3,1.9,2772
20150331,12.8,22.2,3.2,3.1,2771
20150330,13.1,24.9,1.3,0,2777
20150329,12,23.5,0.3,0,2756
20150328,11.1,22.7,4.7,0,2752
20150327,9.6,21.8,4.5,0,2739
20150326,8.1,20.4,6.5,0,2742
20150325,5.9,16.5,7.7,0,2724
20150324,4.9,14.6,8.5,0,2714
20150323,5.5,15.8,6,0,2705
20150322,9.7,20.4,3,0,2663
20150321,11.9,23.8,1.2,0,2602
20150320,12.1,23.3,0.2,0,2596
20150319,11.4,23.2,0.3,0.5,2595
20150318,9.6,20.6,0.8,31.8,2548
20150317,11.7,25.6,3.4,0,2521
20150316,9.3,22.5,5.2,0,2494
20150315,6.4,18.6,6.3,0,2494
20150314,4.8,15.3,9.5,0,2493
20150313,5.6,17.7,6.6,1.2,2404
20150312,3.5,13,8.5,0,2392
20150311,2.5,11,9.8,0,2380
20150310,1.6,8.9,12.1,0,2367
20150309,4.5,17,9.7,0.1,2368
20150308,6.4,18.5,7.9,0,2379
20150307,4.3,15.1,9,0,2404
20150306,3,13.4,12.4,0,2373
20150305,0.5,10.3,14.6,0,2354
20150304,0.2,9.1,10,0,2118
20150303,3.6,13.1,3.1,2.8,2045
20150302,3.5,13,8,0,2026
20150301,3.2,12.5,3.3,0.9,1987
20150228,2,9.9,9.5,1.6,1104
20150227,0.3,8.2,10.3,0,1100
20150226,3.6,16.2,7.6,0.2,1121
20150225,5.2,13.7,6,0.1,1203
20150224,3.4,14.4,6.2,0,1280
20150223,3.2,14,5.7,0,1289
20150222,6.3,17.2,4.3,1,1301
20150221,6.4,17.3,2.1,7.9,1312
20150220,4.2,14.9,16.7,0,1294
20150219,2.3,11.5,10.7,0.2,1356
20150218,2.3,12,7.4,0.1,1373
20150217,3.6,14,6.6,0.3,1396
20150216,5.1,19.5,0.7,10,1406
20150215,6.1,14.9,6.7,3.8,1444
20150214,2.2,14.4,11.2,0,1428
20150213,0.7,10.9,12.9,0,1424
20150212,0.6,13.4,10.9,0,1370
20150211,4,12.6,7.2,0,1337
20150210,3,10.8,10,0,1321
20150209,3.9,6.2,18.1,0.1,1224
20150208,4.8,8.8,15.7,0,1195
20150207,2.2,12.4,7.8,0,1149
20150206,1.3,11,10.1,0,1117
20150205,0.9,8.9,9.8,0.3,1115
20150204,0.9,11.2,12.6,0,1210
20150203,0.7,12.8,15.3,0,1191
20150202,0.2,12.8,16.1,0,1194
20150201,1.9,10.4,17,0,1211
20150131,2.7,8.8,19,0,1343
20150130,0,9.8,13.3,0.2,1353
20150129,0.3,9.3,15.1,1.4,1375
20150128,2.1,10.8,13.7,0.3,1529
20150127,0.5,12.7,9.3,0.3,1529
20150126,5.6,16.3,2.7,1.7,1790
20150125,3.7,17.2,9.8,3.8,1796
20150124,2.6,12.3,8.1,0,1837
20150123,1.4,12.1,13.7,0,1880
20150122,3.1,12.1,5.1,1.9,1947
20150121,2.9,11.9,9.3,3.1,2184
20150120,0.4,11.4,15.3,0,2245
20150119,2.7,12.1,11.1,0.4,2388
20150118,0,11.1,13.8,1.3,2472
20150117,0.9,10.1,11.5,0,2516
20150116,1.5,11.5,7.8,0.3,2567
20150115,3.1,14,5.7,0.2,2581
20150114,2.7,11.1,7.6,0.4,2589
20150113,0.4,13.7,15.1,0,2517
20150112,1.7,11.7,16.7,0,2517
20150111,1,14,9.1,0.1,2507
20150110,1,13.1,13.6,0,2480
20150109,0.2,12.6,14.7,0,2441
20150108,2.5,11.9,19.8,0,2164
20150107,3,10,16.6,0,2116
20150106,1.8,17.2,10.9,4.7,2081
20150105,3.8,17.5,11.9,4.1,2041
20150104,2.4,16.5,8,0,2027
20150103,2.3,11.5,16.5,0,2004
20150102,3.8,8.7,14.8,0.3,1983
20150101,4.9,5.4,15.6,0.5,1968
20141231,0.1,15,11,0.9,1871
20141230,3.5,17,7.7,0,1880
20141229,2.7,13.9,9.3,0,1845
20141228,0.1,11.7,13.1,0,1814
20141227,1.1,12.3,16.6,0,1845
20141226,2.1,11,15.9,0,1833
20141225,0.3,11.1,14,0,1832
20141224,3.4,15.8,7.5,0.2,1760
20141223,0.1,12.8,16.4,0,1758
20141222,2.5,8.4,18.1,0.5,1765
20141221,3.3,7.1,17.9,0.7,1757
20141220,0.8,11.5,13.4,2,1751
20141219,2.1,12.5,18.6,0.6,1755
20141218,5.3,10,20.5,0,1752
20141217,6,5.5,16.3,1.9,1692
20141216,1.1,12.6,15.3,5,1693
20141215,2,13.2,8.7,2.2,1682
20141214,1.6,11.3,15.3,0,1750
20141213,2.3,8.9,12.2,0.7,1719
20141212,0.2,9.2,12.6,1,1576
20141211,2.5,12.6,10.6,0.2,1576
20141210,3.3,16.8,9.3,0.4,1576
20141209,0.9,12.6,14.3,0,1593
20141208,0.2,13.8,10.6,1.9,1663
20141207,1.4,10.6,14.4,0,1662
20141206,2.3,9.5,14.1,0.2,1660
20141205,3.1,7.6,13.8,1.3,1658
20141204,0.4,8.7,12.3,1.6,1645
20141203,0.7,11.2,9.9,2.3,1794
20141202,2.6,8.7,13.9,0.7,1792
20141201,2.7,15.1,12.1,1.8,1798
20141130,9.9,19.5,0.2,9.5,1803
20141129,10.3,19.3,0.4,0,1799
20141128,9.5,23,2.8,5.9,1713
20141127,8.5,19.8,2.5,0,1720
20141126,9.4,17.4,2.1,0.1,1709
20141125,10.2,17.4,2,1.7,1711
20141124,9.7,22.8,1.2,28.1,1700
20141123,8.9,21.4,3.1,0,1675
20141122,9.3,21.8,3.8,1,1672
20141121,8.1,20.7,5.2,0,1655
20141120,6.2,18.8,7.1,0,1650
20141119,4.8,17.6,8.6,0,1623
20141118,5.4,16.7,6,0,1510
20141117,7.1,17.3,3.5,0.5,1507
20141116,7.7,17.3,4.6,0.2,1499
20141115,5.6,17.2,6.6,0,1492
20141114,5.2,15.9,7.5,0.2,1487
20141113,2.8,13.3,8.6,0.1,1229
20141112,8.6,17.5,4.3,2.2,1220
20141111,9,19.6,3.9,0.4,1188
20141110,8.6,19.9,5,0,1244
20141109,10.8,20.7,1.7,0,1231
20141108,11.2,19,1,0.5,1174
20141107,10.3,21.2,1.5,2.4,1173
20141106,12.3,22.1,2,0.1,1116
20141105,10.3,21.5,2.5,0,1024
20141104,9.2,19.3,3.1,0,1030
20141103,8.8,18.4,2.8,0,1023
20141102,12.3,20.7,2.1,2,1028
20141101,15.1,24.9,9.1,1.9,1115
20141031,12.9,22.6,5.2,23.6,1090
20141030,12.8,22.4,0.7,0,1077
20141029,11.2,21.7,3.2,0,1067
20141028,10,22.4,4,0,1062
20141027,12.5,23.4,1.2,0,1034
20141026,15.5,26.9,0.5,0.1,1107
20141025,14.6,26.6,0.7,0,1093
20141024,13.8,23.9,2.3,0,1100
20141023,12.5,21.9,0.6,0,1098
20141022,13.2,21.8,1.9,13.7,1108
20141021,15.9,25.4,6.2,41.6,1069
20141020,16.6,27.9,8.3,18.4,1076
20141019,15.1,25.7,0.3,0,1081
20141018,13,24.8,0.8,0,1077
20141017,12,23,2.8,0,1064
20141016,12.9,23.9,0.8,1.4,979
20141015,12.7,22.6,1.6,0,945
20141014,12.9,24,1.2,0,941
20141013,16.4,25.2,6.2,14,966
20141012,17.8,29.7,3,0.9,1024
20141011,18.5,29.1,6.7,0,1017
20141010,18,30,2.4,0,922
20141009,16.4,26.4,0.7,0,920
20141008,15.4,25.8,0.8,0,920
20141007,15,25.2,0.6,0,929
20141006,15.3,24.9,3.3,0,938
20141005,16.2,25.7,4.1,0,1002
20141004,16.5,25.8,6.5,0.3,1002
20141003,17.2,25.3,8.5,0.2,1025
20141002,18.6,28,9,2.3,1051
20141001,18.3,27.2,8.5,0,1099
20140930,18.6,27,8.6,1.1,1101
20140929,19.9,29.1,12.8,4.9,1110
20140928,20.9,29.5,10.6,0.1,1110
20140927,20.2,28.6,8.2,0.1,1109
20140926,19.9,28.3,9.1,0.4,1093
20140925,20.2,28.3,10.9,0.3,1084
20140924,19.2,29.4,12.9,61.6,1086
20140923,20.6,29.1,9,8.2,1102
20140922,20,29.9,4.9,0,1112
20140921,19.2,28.4,5.6,0.1,1110
20140920,19.1,28.9,5.8,0,1115
20140919,18.6,28.4,4.1,0,1135
20140918,19.5,27.2,7.1,0.1,1144
20140917,20,28.1,12.1,2.4,1127
20140916,21.3,30.4,8.9,0,1125
20140915,21.7,29.6,12.4,0.1,1131
20140914,20.8,29,7.8,0,1125
20140913,21.5,29.8,10.5,0.2,1119
20140912,20.9,27.1,10.1,0.3,1114
20140911,21.5,30.7,10.5,0,1122
20140910,21.1,30.5,9.8,0,1118
20140909,22.2,31.6,12.2,0,1111
20140908,23.2,32.3,12.9,0,1112
20140907,22.9,31.9,11.7,0,1173
20140906,22.6,32,13.4,0.6,1183
20140905,23,32.4,13.1,0,1210
20140904,22.8,31.6,14.4,0.4,1232
20140903,21.5,29.8,14.9,31.7,1230
20140902,21.4,29.7,9.7,7,1248
20140901,22.2,31.4,9.6,0.1,1257
20140831,21,29,7.2,0,1871
20140830,21.9,30.8,9.4,0,1880
20140829,22.1,30.9,12.8,4.1,1845
20140828,22.1,30.7,12.2,1.2,1814
20140827,22.6,29.2,11.4,1.8,1845
20140826,24.2,33.4,14.7,5.6,1833
20140825,23.4,30,16.3,40.1,1832
20140824,24.2,31.6,16.7,5.7,1760
20140823,24.5,32.7,16.6,0,1758
20140822,24.4,32.2,16.9,0.9,1765
20140821,23.8,32.5,18.1,37.7,1757
20140820,23.4,29.7,16.9,13.3,1751
20140819,22.9,30.5,16.9,12.2,1755
20140818,21.6,29.2,15.7,56.9,1752
20140817,22.7,31.4,16.2,19.6,1692
20140816,24.3,32.4,17.4,0.2,1693
20140815,23.4,31.3,16.3,3.6,1682
20140814,21,28.3,15.4,18.2,1750
20140813,23.1,30.3,15.9,2.5,1719
20140812,24.7,33,15.7,0,1576
20140811,23.5,32.4,14.3,0.4,1576
20140810,23.4,31.3,15.9,21.6,1576
20140809,24.5,32.6,16.3,1.9,1593
20140808,23.6,31,12.9,3.9,1663
20140807,23,31.5,13.1,17.6,1662
20140806,26,34,18.6,5.8,1660
20140805,26.9,34.3,20.8,1.2,1658
20140804,24.9,30.2,18.8,9.1,1645
20140803,25.2,30.5,20,35.2,1794
20140802,27,36.3,18.9,46,1792
20140801,27.7,36.9,17.6,2.4,1798
20140731,27.7,37.9,18.1,5.5,1803
20140730,27.4,37,16.8,0,1799
20140729,24.5,32.8,15.3,2.7,1713
20140728,23.5,32.8,10.5,3.3,1720
20140727,23.8,33.3,12.9,0.2,1709
20140726,25.6,34.6,16.5,1.8,1711
20140725,27.9,36.4,17.2,8.8,1700
20140724,26.5,37,16.5,11.7,1675
20140723,26.1,34.4,18.6,10.7,1672
20140722,26.6,34.2,20,2.1,1655
20140721,26.7,36.1,17.2,0,1650
20140720,26.6,35.7,17.5,0.1,1623
20140719,25.9,33.6,18.2,9.2,1510
20140718,24.6,33.9,19.6,18.6,1507
20140717,24.3,31.7,17.7,7.7,1499
20140716,25.2,32.8,18.1,2.4,1492
20140715,24.4,33,14.8,2,1487
20140714,25.6,34.2,16.2,0,1229
20140713,24,31.3,15.8,8,1220
20140712,24.7,32.7,14.1,0.9,1188
20140711,26.5,35,16.2,0,1244
20140710,26.9,35.9,19,0,1231
20140709,26.1,34.2,19.4,7.2,1174
20140708,25,32.7,13.7,4.2,1173
20140707,23.3,34.8,9.3,0.9,1116
20140706,21.5,31.9,10.8,8,1024
20140705,23.1,31.2,10.4,0.8,1030
20140704,23.6,32.9,12.8,0.9,1023
20140703,21.3,28.5,16,25.8,1028
20140702,23.1,32,15.7,7.7,1115
20140701,24.6,34.7,13.7,1.5,1090
20140630,23.7,32.5,13.2,1.7,1283
20140629,23.4,31.4,12.7,0,1292
20140628,24,32.8,13.7,0.8,1289
20140627,24,33.4,14,0,1282
20140626,23.7,33.3,14.1,0,1280
20140625,22.8,31.5,11.9,0,1278
20140624,21.8,29.3,12.7,2.5,1266
20140623,21.1,29.8,14,12.4,1263
20140622,21.9,32.3,13.2,5.9,1249
20140621,21.3,29.1,13.4,2.3,1242
20140620,22.2,31,13.1,1.4,1245
20140619,22.6,33.7,13.5,0.3,1231
20140618,22.5,32.6,12.2,0.3,1229
20140617,22,31.7,15,1.9,1238
20140616,23.3,33.6,10.9,0,1241
20140615,22.6,32.5,10.8,0,1239
20140614,22.1,32.1,12,0,1249
20140613,20.3,28.8,10.1,1,1235
20140612,19.4,29.3,9.6,7.2,1234
20140611,20.4,29.7,12.2,4.8,1226
20140610,21,31,13.1,4,1220
20140609,20.9,30.2,12.2,0.9,1262
20140608,20.6,29.1,12.5,0.7,1265
20140607,21,30.8,9,0.2,1266
20140606,21.4,33.9,10.7,0,1256
20140605,20.7,27.8,12.7,1.2,1271
20140604,21.1,28.9,12,3.1,1309
20140603,19.1,25.2,13.5,19.8,1316
20140602,20.9,28,14.1,5.9,1350
20140601,23.9,35.4,13.6,0,1397
20140531,24.3,37.4,10,0,1456
20140530,23.6,36.3,10.1,0,1441
20140529,22.8,35.6,10.8,0,1441
20140528,21.6,31.4,9.8,1.2,1441
20140527,22,32.7,6.5,0,1456
20140526,20.5,29.3,9.6,2.3,1488
20140525,20.5,29.6,13.6,7.7,1655
20140524,21.8,33.9,12.2,0,2405
20140523,19.2,29.1,7.9,0,2750
20140522,19.5,31.9,7.7,0,2861
20140521,18.4,29.6,7.8,0,2976
20140520,18.4,28.4,10.5,4.5,3109
20140519,19.4,30.6,5.9,0,3165
20140518,18.6,30.4,4.6,0,3492
20140517,18.7,30.9,5.4,0,3512
20140516,19,30,5.3,0,3545
20140515,18.6,28.8,8.9,0,3575
20140514,18.5,30.2,8.5,1.6,3583
20140513,20.1,31,7.2,0,3377
20140512,17.9,27.2,9.5,15.6,3323
20140511,17.3,27,0.8,18.5,3210
20140510,17.2,29.4,0.5,0,3108
20140509,15.5,26.8,3.4,0,3051
20140508,15.4,26.6,6.1,2.7,2858
20140507,15.3,26.4,0.4,0.3,2811
20140506,12.7,22.3,0,0,2711
20140505,11.6,20.3,1.5,0.1,2690
20140504,13.3,24.2,1.8,1.2,2597
20140503,14.4,24.3,4.3,0,2233
20140502,17.4,28.8,5,0.2,2186
20140501,16.3,26.1,6.3,0,2137
20140430,14.5,23.7,5.7,1.1,2073
20140429,14.2,20.5,7.7,23.2,2051
20140428,13.6,20.7,7.6,27.2,1894
20140427,15.6,23.3,9,12.1,1834
20140426,17.1,27.7,2.4,0,1823
20140425,17.1,28,1.4,0,1809
20140424,16.6,27.6,0.2,0,1687
20140423,15.4,26.6,0.4,0,1570
20140422,14.9,25.4,0.1,0,1551
20140421,15,25.8,2.7,0,1515
20140420,13.6,22.3,0.2,0,1473
20140419,12.5,20.5,2.7,0,1458
20140418,13.5,25,4.5,0.7,1395
20140417,13.4,24.4,1.8,12.5,1394
20140416,16.3,28.4,5.7,0,1380
20140415,16,29,1.9,0,1380
20140414,13.7,25.7,2.8,0,1378
20140413,13.5,26.2,0.6,2.4,1281
20140412,13.4,24,3.3,0.1,1270
20140411,12.3,22.2,2,0.1,1258
20140410,12.8,26.2,0.6,0,1245
20140409,12.9,25.4,1.4,0,1246
20140408,12.2,23.6,2.6,0,1263
20140407,11.6,24.3,1.7,0,1263
20140406,8,16.8,7.9,0,1257
20140405,6.2,17.7,6.1,0.6,1253
20140404,7,16.8,4.5,0.8,1253
20140403,10.7,23.4,1.8,4.9,1357
20140402,14.3,25.5,0.1,0,1357
20140401,13.2,24.4,1.4,0,1357
20140331,12,22.2,1.8,0,1364
20140330,12.7,21.6,0.4,3.8,1383
20140329,14.2,21.4,4.7,10.7,1535
20140328,15.7,27.2,0.3,0,1537
20140327,12.7,24.4,0.9,0,1546
20140326,13.8,23.9,1.9,8.9,1565
20140325,14.2,23.1,4.1,9.3,1601
20140324,11.2,21,3.6,0,1619
20140323,10.2,21.3,4.3,0,1611
20140322,7.6,18.3,6.8,0,1614
20140321,5,13.3,9.1,0,1637
20140320,6.4,14.3,2.5,2.7,1632
20140319,9,16.8,0.4,0.1,1611
20140318,12.6,24.6,0.2,0.5,1606
20140317,12.4,23.7,2.7,1.3,1589
20140316,10.6,21.3,2.4,0,1472
20140315,6.9,16.4,7,0,1454
20140314,3.3,11.7,10.7,0.3,1442
20140313,4.2,15.5,5.4,8.8,1433
20140312,5.8,17.2,7.3,23,1431
20140311,5,17.1,9.4,0,1429
20140310,2,12.5,16.3,0,1424
20140309,2.5,12.3,12.5,1.3,1422
20140308,2.4,10.9,8.3,0,1422
20140307,1.3,11.1,10.5,0,1424
20140306,1.4,10,18.4,0,1444
20140305,3.1,13.2,15.1,0.7,1444
20140304,5.1,13.4,5.9,0.2,1444
20140303,4.3,14,12.4,0,1426
20140302,5,15.3,9,0.6,1414
20140301,6.6,13.2,3,2.1,1283
20140228,7.1,16.5,2.6,0.1,1292
20140227,8.6,19.5,9.7,0.2,1289
20140226,6.2,17.5,10.5,4.1,1282
20140225,5.6,16.3,6.9,0,1280
20140224,4.2,15.2,11,0,1278
20140223,2.9,14.4,14.1,0,1266
20140222,1.8,13,16.7,0,1263
20140221,1.1,11.6,15.2,0,1249
20140220,1.5,12.4,14.7,0,1242
20140219,1.6,10.3,11.2,0.1,1245
20140218,2.4,9.4,10.1,0.5,1231
20140217,4.1,11.9,7.7,2.5,1229
20140216,2.7,14.7,16.3,0,1238
20140215,1.7,12,17.1,0,1241
20140214,1.9,9.9,13.3,0.2,1239
20140213,1.6,9.8,10.4,2.1,1249
20140212,0.9,11.3,19.4,0.4,1235
20140211,0.1,9.3,12.2,0.6,1234
20140210,0.1,11.2,9.2,2.2,1226
20140209,0.4,8.7,9.3,3.2,1220
20140208,2.2,11,6.1,3.2,1262
20140207,2.6,11.5,7.5,2.8,1265
